date,type,amount,currency,account,to_account,category,comment,uid
2022-12-01,Expense,99.00,RUB,Степа,,Кафе,,85eac9dd-08d0-4bf6-87e2-14500442175f
2022-12-02,Expense,205.00,RUB,Тинькофф,,Такси,,3b3a7425-9aa9-4bac-9008-d3d9cbb3a3ad
2022-12-03,Income,5000.00,RUB,Тинькофф,,Возврат,,6acf14be-c1e0-4fe0-a840-3bbed0fc4bd3
2022-12-03,Income,700.00,RUB,Степа,,Возврат,,2d144671-f1e6-40bb-8370-ace6e8e1167d
2022-12-03,Income,1000.00,RUB,Тинькофф,,На расходы,,2bba4481-68b7-4f3a-9ea9-301c673522d5
2022-12-03,Expense,534.66,RUB,Тинькофф,,,,860a0e79-c81e-4ad6-9d6b-ef0372278eaa
2022-12-03,Income,2100.00,RUB,Налик,,На расходы,,f33fcb29-8d43-442d-9c24-185c4463cc58
2022-12-03,Expense,60.00,RUB,Тинькофф,,Продукты,,2a8aab73-c81e-4252-9d1e-937a9473afa0
2022-12-03,Expense,70.00,RUB,Тинькофф,,Продукты,,4c955eea-0716-43b3-aac6-80a8cce4b289
2022-12-03,Income,70.00,RUB,Степа,,Возврат,,4d185a80-faee-4bcf-9563-f8ad69cbb67c
2022-12-04,Income,1000.00,RUB,Тинькофф,,На расходы,,cc50a9eb-6ddc-4e39-b0fa-c624adabc0ce
2022-12-04,Expense,1499.00,RUB,Тинькофф,,Интернет магазин,,e0a3cd8a-0453-4bfb-882a-a8d918f7c3ae
2022-12-04,Income,500.00,RUB,Степа,,На расходы,,e7e11e2f-f86b-4843-a913-96504e10f296
2022-12-04,Income,1200.00,RUB,Налик,,Другое,,e814b3f7-8dd7-42a2-bba4-72ca3e3ce231
2022-12-04,Income,850.00,RUB,Тинькофф,,Возврат,,6baa600e-40b0-4aed-90a1-01ce5fc347f6
2022-12-04,Expense,175.00,RUB,Тинькофф,,Такси,,52d1af34-1de3-4498-a347-687afef096de
2022-12-06,Expense,431.00,RUB,Тинькофф,,Связь и интернет,,844f26a6-8e65-4497-83c7-aa2e1dc3172d
2022-12-06,Expense,414.00,RUB,Тинькофф,,Здоровье,,3e577845-7670-4fc3-97a4-4b87573be528
2022-12-06,Income,212.00,RUB,Тинькофф,,На расходы,,ef314c6a-0eb2-4b1f-b022-84e9a038d1a9
2022-12-06,Expense,319.00,RUB,Тинькофф,,Кафе,,fd483df4-165f-4872-9cfe-ed2858e3d872
2022-12-07,Expense,753.00,RUB,Тинькофф,,Хозтовары,,a7c2db70-3d5c-4529-9281-0155323a6b79
2022-12-07,Expense,1140.00,RUB,Тинькофф,,Одежда,,cd580f7c-c53f-4e53-b3b5-b2284910a08d
2022-12-07,Expense,235.00,RUB,Тинькофф,,Такси,,38196559-b09d-435c-bc3d-a3b79e82c4c5
2022-12-07,Transfer,3000.00,RUB,Налик,Степа,,,117ec34c-f4d9-4f6f-9f09-78c381a9d640
2022-12-09,Expense,91.00,RUB,Тинькофф,,Продукты,,de92c4de-9346-4bed-b71c-79e440fb9cc8
2022-12-10,Expense,655.00,RUB,Тинькофф,,Продукты,,c0a50bc1-898c-4ece-a554-b98abcc5c7de
2022-12-10,Expense,616.00,RUB,Тинькофф,,Подарки,,3b2ed854-8898-4265-bd09-bba0df095851
2022-12-12,Expense,1000.00,RUB,Степа,,Подарки,,e5b5f094-608b-4ab1-a02b-5b6efa450c69
2022-12-12,Expense,574.00,RUB,Степа,,Хозтовары,,cdaf1685-1403-4302-8d51-7d62f50eb01a
2022-12-13,Expense,240.00,RUB,Тинькофф,,Кафе,,cc58d3d3-9d16-4970-bca3-9596da5d865f
2022-12-13,Expense,37.00,RUB,Тинькофф,,Продукты,,689c1bfc-d4e9-449b-82bd-2d16d713679c
2022-12-13,Expense,224.00,RUB,Тинькофф,,Хозтовары,,31f17412-c253-4534-aee7-714380b10470
2022-12-13,Expense,30.00,RUB,Тинькофф,,Другое,,b385891d-1061-4c94-99af-b9e99d1974bc
2022-12-15,Expense,120.00,RUB,Тинькофф,,Продукты,,4123e7cd-a2db-462b-9d36-8f8b33e0c052
2022-12-15,Income,7000.00,RUB,Степа,,На расходы,,375f5473-30ac-480a-9496-4c60f45ab5dd
2022-12-16,Expense,82.00,RUB,Тинькофф,,Такси,,b40064de-a67f-450a-8ed1-f79a579ef8e9
2022-12-16,Expense,60.00,RUB,Тинькофф,,Продукты,,2f683da3-b54d-4982-afb2-a15d9af1ef5d
2022-12-16,Expense,225.00,RUB,Тинькофф,,Кафе,,ef91105a-6d78-4235-b21f-ac8937cad195
2022-12-16,Expense,350.00,RUB,Тинькофф,,Интернет магазин,,3d73bef0-24b7-4f81-b557-e5e1672635c1
2022-12-17,Expense,596.00,RUB,Тинькофф,,Интернет магазин,,02e18075-64e2-4365-9d37-83046425eb28
2022-12-17,Expense,216.00,RUB,Степа,,Продукты,,55e8ac89-8bb8-4202-bb1b-2b9a82b34f19
2022-12-17,Transfer,7000.00,RUB,Степа,Тинькофф,,,1665af7a-051c-430e-8383-06653f1e1269
2022-12-18,Expense,364.00,RUB,Тинькофф,,Такси,,4938b0b0-5bdb-4dd9-81b5-3b8e79837c0c
2022-12-19,Expense,113.00,RUB,Тинькофф,,Такси,,8b3c0ee6-4758-465e-858e-b61cfb6a22ac
2022-12-19,Expense,134.00,RUB,Тинькофф,,Такси,,27db6e9e-7b57-404c-8a79-63f835f149f0
2022-12-19,Income,278.00,RUB,Тинькофф,,Кэшбэк,,7e5da547-031a-4c08-a289-cc156274a9b5
2022-12-19,Income,1500.00,RUB,Степа,,На расходы,,dc5deecd-875d-4294-9d60-3f34ff2b80ee
2022-12-20,Expense,390.00,RUB,Тинькофф,,Связь и интернет,,79e5ab95-96e8-44a2-8ada-75ef2f422e81
2022-12-20,Expense,126.00,RUB,Тинькофф,,Продукты,,5ec18ed5-b6ca-458f-8769-6534eeffc561
2022-12-21,Expense,25.00,RUB,Тинькофф,,Транспорт,,e8f9d15f-4a12-4a05-b465-eab22bb5d29d
2022-12-21,Expense,7387.00,RUB,Тинькофф,,Лекарства,,754df84e-8c59-42b8-acc2-88c6af709f30
2022-12-21,Expense,138.00,RUB,Тинькофф,,Такси,,c61c05f9-f7ec-40fe-9f76-52916a76e724
2022-12-22,Expense,302.00,RUB,Степа,,Транспорт,,3c556cd6-e2a5-4259-b79d-6030a395bfb3
2022-12-22,Expense,25.00,RUB,Тинькофф,,Транспорт,,3d09ee19-1257-4e95-beb3-f6b630bfe19e
2022-12-22,Expense,30.00,RUB,Степа,,,,5977b864-bfd7-4d71-9479-65488fd22ff8
2022-12-22,Transfer,5000.00,RUB,Степа,Тинькофф,,,b219b6ac-731e-473b-92e0-73d5a4773ba1
2022-12-23,Income,13568.00,RUB,Степа,,Стипендия,,8ec5fb91-c532-4e0a-9190-bb01ba66d0ca
2022-12-23,Expense,138.00,RUB,Тинькофф,,Продукты,,f2ed8538-41fc-4321-bed6-d71bbb72f093
2022-12-23,Transfer,10000.00,RUB,Степа,Тинькофф,,,9057ee66-d060-42ca-8f71-61ea314bc5ce
2022-12-24,Expense,195.00,RUB,Степа,,Продукты,,280bf13c-45c3-4cf6-b29e-b67f2a37645a
2022-12-24,Expense,155.00,RUB,Тинькофф,,Интернет магазин,,3e04d1d4-5e5d-4af3-ba2d-ade3d60d0781
2022-12-25,Expense,125.00,RUB,Тинькофф,,Подписки,,3dfaeedc-0c5a-4723-b2df-71c9c3e34def
2022-12-25,Expense,202.00,RUB,Тинькофф,,,,52dc20dc-371a-4c0c-b1e1-6ddd66ed0045
2022-12-26,Income,4000.00,RUB,Степа,,Подарок,,a5971e1e-4bdb-4079-a766-f7446f155dbe
2022-12-26,Income,2500.00,RUB,Степа,,Подарок,,7fef97ca-4659-4835-b4a5-9711c5c76f61
2022-12-26,Income,5000.00,RUB,Степа,,Подарок,,0d296ded-a4bf-48a5-b352-07488efea64c
2022-12-26,Income,3000.00,RUB,Степа,,Подарок,,be2aa3f7-622e-4c73-af89-20110b9b8282
2022-12-26,Expense,123.00,RUB,Тинькофф,,Такси,,ec932900-141d-4f54-89b2-afa4c1b9c50a
2022-12-26,Expense,291.00,RUB,Тинькофф,,Продукты,,190881a0-c615-4a63-9cd1-4ec4e7b05cbf
2022-12-26,Expense,800.00,RUB,Тинькофф,,Досуг,,f49163e1-a110-416d-b838-3236150f9ef7
2022-12-27,Expense,210.00,RUB,Тинькофф,,Такси,,aeb6d8e2-d272-4dca-bb43-2d139802eeaa
2022-12-27,Income,5000.00,RUB,Тинькофф,,Подарок,,8456cf4e-e6cd-4234-af16-77910ebb6335
2022-12-27,Expense,76.00,RUB,Тинькофф,,Такси,,941fdab7-d0f7-4832-a56f-0cbabf298007
2022-12-27,Expense,628.00,RUB,Тинькофф,,Лекарства,,5f9683eb-65c5-47a7-bf38-d13efd91a69d
2022-12-27,Expense,500.00,RUB,Тинькофф,,Подарки,,852ff1d2-4f92-429e-a424-dc7dd46e87d6
2022-12-28,Expense,176.00,RUB,Тинькофф,,Такси,,83bfc2cd-9bb2-49c2-977e-2fa7d3795deb
2022-12-28,Expense,89.00,RUB,Тинькофф,,Продукты,,377a61d4-020e-4d7c-9f40-dce0dc7fc7ba
2022-12-28,Income,2000.00,RUB,Налик,,Подарок,,9ce2f175-e594-48e8-95d0-1cd809d58733
2022-12-29,Expense,705.00,RUB,Тинькофф,,Машина,,71760812-7921-47f4-82cc-e001e211877a
2022-12-29,Expense,87.00,RUB,Тинькофф,,Продукты,,6c4a212b-0519-400e-9a40-319e1f037276
2022-12-29,Expense,297.00,RUB,Тинькофф,,Другое,,db86c17a-2179-4954-94ab-2ffb5fac680e
2022-12-29,Expense,165.00,RUB,Степа,,Продукты,,5798e9cd-5320-4207-afde-a0fe82295f66
2022-12-29,Expense,75.00,RUB,Тинькофф,,Продукты,,572ce9e3-8d2b-46c8-b313-d16605ec39cc
2022-12-29,Expense,107.00,RUB,Тинькофф,,Лекарства,,242a06ec-0b59-4501-b5a7-17a161cbfc63
2022-12-29,Income,100.00,RUB,Степа,,На расходы,,f263fc5b-bea7-4254-b19d-52b2b2f72e04
2022-12-31,Expense,154.00,RUB,Тинькофф,,Продукты,,5a247580-b9b5-460e-8bf4-fe946f29b9c0
2022-12-31,Expense,88.00,RUB,Степа,,Подписки,,98a76f91-f45a-4694-b0a9-827d9d145a81
2022-12-31,Income,1300.00,RUB,Тинькофф,,На расходы,,3a96dbc0-eda9-4fdc-8b6d-9a9731adedfd
2022-12-31,Expense,150.00,RUB,Тинькофф,,Продукты,,8c9858bc-bb63-45cb-ab34-4960f0058c53
2022-12-31,Expense,49.00,RUB,Тинькофф,,Продукты,,9ac4341c-ccdd-4f8c-87fd-0e4aa1656b6e
2022-12-31,Expense,896.00,RUB,Тинькофф,,Продукты,,0c2ec067-f32f-4c0a-9a08-d92401f0727b
2023-01-01,Expense,200.00,RUB,Степа,,Продукты,,64bd65a4-62a1-4962-b80d-9584852f913d
2023-01-01,Income,1000.00,RUB,Степа,,Подарок,,911e8ce3-81f7-4c6e-ad02-8ccc4fcf4efc
2023-01-01,Expense,89.00,RUB,Тинькофф,,Продукты,,5effd4ef-8245-44fa-a3fe-67c245c07bbd
2023-01-01,Expense,330.00,RUB,Степа,,Подписки,,40a9e8bc-8284-44e4-8c34-f404dfcf4649
2023-01-04,Expense,604.00,RUB,Степа,,Транспорт,,e58254f2-2c47-45dd-8e9b-e12aba8ab1bb
2023-01-05,Income,3000.00,RUB,Тинькофф,,На расходы,,07caea5a-c763-4be5-a451-6a93caf7ae0e
2023-01-05,Expense,83.00,RUB,Тинькофф,,,,39825a91-0745-4104-96e6-d5b06ba320b3
2023-01-06,Expense,70.00,RUB,Тинькофф,,Продукты,,c994d454-6a37-45d8-8a85-1755750de541
2023-01-06,Expense,306.00,RUB,Тинькофф,,Лекарства,,3eceba34-b7db-4cbf-84c5-b3fae7d22df9
2023-01-07,Expense,158.00,RUB,Тинькофф,,Другое,,866b457a-da09-402e-b70f-1042c984cdbb
2023-01-08,Income,500.00,RUB,Степа,,На расходы,,c128f9a6-565d-4bd2-aa00-60f6e59185c1
2023-01-08,Expense,240.00,RUB,Тинькофф,,Такси,,f435ad42-f274-48b3-99b0-a077154b10c7
2023-01-09,Expense,91.00,RUB,Тинькофф,,Такси,,898b8a35-b143-43dd-8aba-99467a1e4bdc
2023-01-09,Income,800.00,RUB,Налик,,Кэшбэк,,112785f2-692f-4fcf-97ac-2af20d8b4dc4
2023-01-09,Expense,25.00,RUB,Тинькофф,,Транспорт,,dd5ceeac-3d39-4b57-805e-b15b755c1b51
2023-01-09,Expense,2906.00,RUB,Тинькофф,,Лекарства,,059d7481-a094-4a84-9d58-bb5c66b53f16
2023-01-09,Expense,30.00,RUB,Тинькофф,,Продукты,,047528bd-4912-4243-a9eb-1391418d6447
2023-01-09,Income,2000.00,RUB,Налик,,Подарок,,4e897f09-04fd-4ba8-8b4b-b8b89cdf0760
2023-01-09,Expense,25.00,RUB,Тинькофф,,Транспорт,,556d4ce3-bfba-4724-9380-928cf3892b75
2023-01-10,Expense,20.00,RUB,Тинькофф,,Здоровье,,de5cbb0e-1195-463b-b093-72a940eb5efe
2023-01-10,Expense,10.00,RUB,Налик,,Здоровье,,b7e65b49-a7a5-4992-b749-1a31f2a8c7d4
2023-01-10,Transfer,4800.00,RUB,Налик,Степа,,,269e8fcc-7003-4538-a610-471fed9d0b0e
2023-01-10,Transfer,4800.00,RUB,Степа,Тинькофф,,,a8e8856b-b1cb-4927-a5a2-1d7302abdf1b
2023-01-13,Expense,272.00,RUB,Тинькофф,,Кафе,,b8e7c57f-20b3-400c-bc99-021efdf2ab26
2023-01-13,Expense,201.00,RUB,Тинькофф,,Такси,,b1d911e1-a5e4-47fc-becf-f922b7b8b0b9
2023-01-14,Expense,197.00,RUB,Тинькофф,,Такси,,a47e588e-1012-4ec6-879d-3dab993cdd62
2023-01-15,Expense,200.00,RUB,Тинькофф,,Подписки,,7717f70b-7c12-47a2-b75b-88155c1a4c77
2023-01-15,Expense,1800.00,RUB,Тинькофф,,Одежда,,1da60a8f-e121-4ba9-a7bf-9154da38990b
2023-01-16,Expense,89.00,RUB,Тинькофф,,Такси,,49afdfe3-4ced-4e20-8704-91c99ac9e85e
2023-01-16,Expense,6.00,RUB,Тинькофф,,Другое,,61af849b-6f2a-46f0-8bfd-a10603cff8b4
2023-01-16,Expense,4837.00,RUB,Тинькофф,,Дом,,98786603-2b17-41bc-931f-215715ffb59a
2023-01-16,Income,4850.00,RUB,Тинькофф,,На расходы,,c949a7a6-ae54-462f-9519-de7aed55d900
2023-01-16,Expense,165.00,RUB,Тинькофф,,,,0f49babb-48e2-437c-8c4c-4e3ed0d8d02d
2023-01-17,Expense,1940.00,RUB,Тинькофф,,Дом,,dae97de5-f0d7-4a4e-978c-0f451cc13f28
2023-01-17,Income,1000.00,RUB,Тинькофф,,На расходы,,0b0f82fc-4ac3-4e20-9459-6659b8a3494a
2023-01-17,Income,1000.00,RUB,Тинькофф,,На расходы,,529d22b4-57a0-4792-8ef9-bec6dd51c0fa
2023-01-18,Expense,399.00,RUB,Тинькофф,,Хозтовары,,77b3ba92-ee1c-45ad-8bc0-e08ba90c1fcd
2023-01-19,Expense,293.00,RUB,Тинькофф,,Связь и интернет,,328fad41-3d77-4083-bcd1-70a6663d98a5
2023-01-19,Income,151.00,RUB,Тинькофф,,,,3a1c601e-e27f-48a9-8faf-7f18ad3232d9
2023-01-19,Income,4500.00,RUB,Тинькофф,,На расходы,,89e461e1-2b10-4f51-9f4b-0a5b35a48988
2023-01-19,Expense,25.00,RUB,Тинькофф,,Транспорт,,021ac51b-9152-4966-be07-a3a57dec3573
2023-01-19,Expense,4545.00,RUB,Тинькофф,,Лекарства,,1f211abb-b04c-49ae-b9ba-60808a34fc20
2023-01-19,Expense,25.00,RUB,Тинькофф,,Транспорт,,432478aa-c2ca-4d1a-bbbf-661559d81421
2023-01-19,Expense,50.00,RUB,Тинькофф,,Транспорт,,d9e7d982-3702-40c0-b5ae-71828cb283fe
2023-01-19,Expense,390.00,RUB,Тинькофф,,Связь и интернет,,c70debef-30b8-4647-bd21-eb94babc5481
2023-01-21,Income,100.00,RUB,Налик,,На расходы,,3eacc285-2c62-48ab-9e26-dca7c85ff992
2023-01-23,Expense,954.00,RUB,Степа,,Транспорт,,5c02f5f3-83de-460e-8f02-121b2e446c62
2023-01-23,Income,777.00,RUB,Степа,,На расходы,,1cdf8923-bcd9-4c73-b152-d3d0746b6133
2023-01-23,Expense,50.00,RUB,Тинькофф,,Лекарства,,7edab9c0-79e9-48d9-8d39-d70af0d626f3
2023-01-23,Income,500.00,RUB,Налик,,На расходы,,28bdd294-ce87-47e5-af85-77f3db6d2937
2023-01-23,Expense,1400.00,RUB,Тинькофф,,Кафе,,9505f8b7-fd27-4047-bd68-4fba99f6c870
2023-01-23,Income,500.00,RUB,Степа,,На расходы,,4ca7fc0c-ce2a-4bb7-b1c9-9c7cb06a6d34
2023-01-23,Expense,269.00,RUB,Тинькофф,,Кафе,,3cc184f2-90c4-4a1a-a119-f009f0ebb9d3
2023-01-24,Expense,186.00,RUB,Тинькофф,,Такси,,446934a4-44a1-40af-bcfe-a6079690ed42
2023-01-24,Income,93.00,RUB,Степа,,На расходы,,8366020d-6ed7-4317-ba35-a0e96b3a26e6
2023-01-24,Expense,125.00,RUB,Тинькофф,,Подписки,,9543c3db-0cd1-4439-997a-49442f8ff3fb
2023-01-25,Expense,85.00,RUB,Степа,,Продукты,,851f30f6-4867-4a9e-9556-3dc8a765b44c
2023-01-25,Income,1000.00,RUB,Степа,,Подарок,,7e0aba09-c9ab-47f3-95e5-130c06b20f7c
2023-01-25,Income,6825.00,RUB,Степа,,Стипендия,,58abf3ac-8a41-428d-923c-7aa066793c66
2023-01-25,Expense,270.00,RUB,Тинькофф,,Продукты,,932939b8-4a41-4d16-9cbe-a4f2d25d58da
2023-01-25,Income,2000.00,RUB,Степа,,На расходы,,c8878d46-9cba-43c7-a32d-a468acb832b4
2023-01-25,Expense,302.00,RUB,Степа,,Транспорт,,bf44ed72-19f7-463e-bb13-804152e5caf8
2023-01-29,Expense,200.00,RUB,Тинькофф,,Машина,,aa202702-7f59-4104-9f55-fb171b17efee
2023-01-29,Expense,483.00,RUB,Тинькофф,,Продукты,,a9841c04-33ae-4719-a49f-23eb8af26d78
2023-01-29,Income,700.00,RUB,Степа,,На расходы,,1720eed5-b04c-4a14-be5f-1dcc1962dac9
2023-01-29,Expense,93.00,RUB,Тинькофф,,Продукты,,ac25be26-ae95-4fc2-95e0-380a9775c8df
2023-01-29,Transfer,10000.00,RUB,Степа,Тинькофф,,,ad3b9ab7-af35-489f-ba7a-5a5680aed5f5
2023-01-30,Expense,99.00,RUB,Тинькофф,,Подписки,,04331393-1cb3-418a-b3e9-9973fa273c20
2023-01-31,Expense,302.00,RUB,Степа,,Транспорт,,51a0fa60-72e4-4e77-bce3-189b8e13262f
2023-01-31,Expense,30.00,RUB,Тинькофф,,Продукты,,2dc43f0b-e361-4860-9cd8-9f54e442aee9
2023-01-31,Expense,195.00,RUB,Тинькофф,,Такси,,9fc0f275-0b6a-4268-9ceb-55b0ba0aa83b
2023-02-01,Expense,4899.00,RUB,Тинькофф,,Интернет магазин,,8a5160dc-f595-4d2b-8736-fe3a9e7b5c1f
2023-02-01,Expense,604.00,RUB,Степа,,Транспорт,,85a48b1c-aa08-42ac-a363-ad5778e8d5d0
2023-02-01,Income,5000.00,RUB,Тинькофф,,На расходы,,17419869-71fa-40ae-86d3-c6c72e2a9a59
2023-02-02,Expense,256.00,RUB,Тинькофф,,Образование,,3caab60d-b39f-4244-9ef5-171e52a20c8e
2023-02-02,Expense,25.00,RUB,Тинькофф,,Транспорт,,95c9aecf-6c69-45e6-8b39-fc07c4254a6c
2023-02-02,Expense,4335.00,RUB,Тинькофф,,Лекарства,,be330394-4553-403f-ab55-da1b00a14e27
2023-02-02,Expense,25.00,RUB,Тинькофф,,Транспорт,,a4d5175a-cc44-4350-8f10-1b2a8d62270a
2023-02-03,Expense,225.00,RUB,Тинькофф,,Кафе,,9342362f-0e5f-425a-8d3f-4e1a5187c59b
2023-02-04,Expense,103.00,RUB,Тинькофф,,Продукты,,d55d79dd-c72d-49c3-8f5b-1fbcc1b7e3fe
2023-02-04,Expense,256.00,RUB,Тинькофф,,Такси,,3859cda9-e8c9-4910-b495-077896cebb68
2023-02-06,Expense,502.00,RUB,Тинькофф,,Связь и интернет,,73f98e73-f3a5-4723-8a80-46409b8198e9
2023-02-06,Income,101.00,RUB,Тинькофф,,,,4981fab8-f689-4ed1-8a6d-4bdcf85c4b6b
2023-02-06,Expense,99.00,RUB,Сбер,,,,9c1538f1-54af-4ab7-9873-36b0919e608b
2023-02-06,Expense,2.00,RUB,Степа,,,,3ab26632-c8b9-49a8-9bd0-5b9ac9877c61
2023-02-06,Expense,90.00,RUB,Тинькофф,,Продукты,,26cde51c-d47e-481e-ba74-070beecddda0
2023-02-07,Expense,132.00,RUB,Тинькофф,,Продукты,,133a7c39-9301-4053-94c2-449144c38f8f
2023-02-09,Expense,102.00,RUB,Тинькофф,,Продукты,,57edc79b-34c3-4e84-a67a-4510dca6330e
2023-02-09,Expense,485.00,RUB,Тинькофф,,Хозтовары,,6c4f4c57-c8b5-4291-b6a0-9d850cd82624
2023-02-10,Expense,502.00,RUB,Тинькофф,,Интернет магазин,,cfe12b9b-bdd8-4d35-804f-c926e7657a10
2023-02-10,Expense,116.00,RUB,Тинькофф,,Продукты,,06b614d4-5fb5-4b81-854d-44cf341e5ac8
2023-02-10,Income,2450.00,RUB,Тинькофф,,На расходы,,0c832cde-6cc5-45fd-9fc7-6fb19e24a7b1
2023-02-11,Expense,25.00,RUB,Тинькофф,,Лекарства,,f90bc057-0b7c-49dd-9a62-b6f996f666b1
2023-02-12,Expense,188.00,RUB,Тинькофф,,Хозтовары,,77351330-95e4-479c-841d-8c63cb1b2959
2023-02-12,Expense,302.00,RUB,Степа,,Транспорт,,684890c1-1f81-4da2-8d18-3c6814d4291f
2023-02-13,Expense,1884.00,RUB,Тинькофф,,Здоровье,,a33f4f67-cf7e-4205-b2c7-cf8a9dec0d3b
2023-02-13,Expense,41.00,RUB,Тинькофф,,Продукты,,9e6e132e-c65f-4306-8ef8-1dc24b29373e
2023-02-13,Expense,1700.00,RUB,Степа,,Дом,,b59951eb-442a-4697-a82d-3153935550cb
2023-02-14,Expense,45.00,RUB,Тинькофф,,Другое,,c8ae2c6b-124f-441e-b86e-679f84f7a053
2023-02-14,Income,6000.00,RUB,Тинькофф,,На расходы,,cdaa04bb-0378-48f7-bca8-6d32fce5a4b3
2023-02-14,Expense,306.00,RUB,Степа,,Транспорт,,e0b5fadd-258e-4305-96e1-a56be9290134
2023-02-14,Expense,50.00,RUB,Степа,,Продукты,,c4cdcf26-7810-411b-a7fc-3b1dc9005bc7
2023-02-14,Expense,37.00,RUB,Тинькофф,,Подписки,,6597ea48-f2d7-4d89-9bb5-68a2a39d590b
2023-02-15,Expense,5680.00,RUB,Тинькофф,,Лекарства,,57f38776-3767-4da0-8bda-c1b4a72703cf
2023-02-16,Expense,390.00,RUB,Тинькофф,,Связь и интернет,,6d56ccc7-e6c9-4083-a3f0-e9f1edb5c387
2023-02-16,Expense,405.00,RUB,Тинькофф,,Другое,,00643f87-7de2-49f2-8d75-b685485c1258
2023-02-17,Expense,194.00,RUB,Тинькофф,,Кафе,,53e1613a-5a65-4a9f-8174-0397122fc14b
2023-02-17,Expense,21.00,RUB,Тинькофф,,Продукты,,d21ab140-47a5-421c-bda2-ae4635beac67
2023-02-17,Expense,579.00,RUB,Тинькофф,,Подарки,,ac5fccd5-cc6d-4ff2-b1e5-4de60f88dd4c
2023-02-17,Expense,1499.00,RUB,Тинькофф,,Одежда,,9f21076a-109f-4812-aa80-89de3f8fba86
2023-02-17,Income,2500.00,RUB,Тинькофф,,На расходы,,be3f922e-00dc-4e37-8491-50b0b6f3e615
2023-02-17,Transfer,2500.00,RUB,Степа,Тинькофф,,,331a221f-1d8e-46ed-8cc8-0f1dabd2c2bb
2023-02-18,Expense,87.00,RUB,Тинькофф,,Продукты,,46524e0e-d916-4fa9-8ec4-1500aba63cf2
2023-02-18,Expense,216.00,RUB,Тинькофф,,Такси,,c6b9c30b-33b9-4371-b315-00d8b6aacba5
2023-02-19,Income,425.00,RUB,Тинькофф,,,,296214de-a7a5-4fe2-897a-a9f06e056e6a
2023-02-20,Expense,293.00,RUB,Тинькофф,,Связь и интернет,,2cdf371c-87b6-4ab7-ad7a-442143397de0
2023-02-20,Income,1150.00,RUB,Тинькофф,,На расходы,,7ec104fa-b201-4d48-9a5d-9f231ecae01c
2023-02-20,Expense,1127.00,RUB,Тинькофф,,Лекарства,,9310ebeb-a801-47bc-b490-7b8c7aac13a5
2023-02-21,Expense,42.00,RUB,Тинькофф,,Кафе,,8a931579-ebce-4b45-9672-f2066f51db65
2023-02-22,Expense,110.00,RUB,Тинькофф,,Такси,,ce546b3a-46c7-4f96-a3cc-5c45c00748cd
2023-02-22,Expense,25.00,RUB,Тинькофф,,Транспорт,,54f2f48d-2691-409f-a34b-cdece02358f9
2023-02-23,Expense,80.00,RUB,Тинькофф,,Хозтовары,,1cca04e4-5080-43c3-8d28-69e12069127d
2023-02-23,Expense,125.00,RUB,Тинькофф,,Подписки,,9f9b818a-fdfd-426f-9c2c-cf44c1eef60e
2023-02-23,Income,1000.00,RUB,Тинькофф,,Подарок,,15f85b9a-8742-498d-b2b0-aff291cd665b
2023-02-23,Expense,450.00,RUB,Тинькофф,,Топливо,,cd682b63-6b04-435b-a96f-0d7de9add670
